,country,region_1,variety,points_median,location,address,point,latitude,longitude,altitude
898,Spain,Rioja,White Blend,89.0,"Rioja, Spain","La Rioja, España","(42.3285528, -2.4674917, 0.0)",42.3285528,-2.4674917,0.0
899,Spain,Rueda,White Blend,87.0,"Rueda, Spain","Rueda, Tordesillas, Castilla y León, España","(41.4129785, -4.9597533, 0.0)",41.4129785,-4.9597533,0.0
900,Spain,Rías Baixas,White Blend,88.0,"Rías Baixas, Spain","Rías Baixas, Calle de José Cadalso, El Castillo, Torrejón de Ardoz, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28038, España","(40.443237, -3.4617837, 0.0)",40.443237,-3.4617837,0.0
901,Spain,Sardon de Duero,Tempranillo Blend,93.0,"Sardon de Duero, Spain","Sardón de Duero, Valladolid, Castilla y León, España","(41.6085193, -4.4339323, 0.0)",41.6085193,-4.4339323,0.0
902,Spain,Sierra de Salamanca,White Blend,88.0,"Sierra de Salamanca, Spain","La Sierra, La Rinconada de la Sierra, La Alberca, Castilla y León, 37607, España","(40.6065982, -6.0387627, 0.0)",40.6065982,-6.0387627,0.0
903,Spain,Somontano,White Blend,90.5,"Somontano, Spain","Somontano de Barbastro, Huesca, Aragón, España","(42.0883878, 0.09940412890672314, 0.0)",42.0883878,0.09940412890672314,0.0
904,Spain,Spain,White Blend,92.0,"Spain, Spain",España,"(39.3262345, -4.8380649, 0.0)",39.3262345,-4.8380649,0.0
905,Spain,Tarragona,Red Blend,90.0,"Tarragona, Spain","Tarragona, Tarragonès, Tarragona, Catalunya, 43001, España","(41.1172364, 1.2546057, 0.0)",41.1172364,1.2546057,0.0
906,Spain,Terra Alta,White Blend,88.0,"Terra Alta, Spain","Terra Alta, Tarragona, Catalunya, España","(41.027352300000004, 0.4105997375190444, 0.0)",41.027352300000004,0.4105997375190444,0.0
907,Spain,Tierra de Castilla,Tempranillo-Garnacha,87.0,"Tierra de Castilla, Spain","La Tierra, Santo Domingo de Silos, Covarrubias, Castilla y León, España","(41.9533522, -3.4780483, 0.0)",41.9533522,-3.4780483,0.0
908,Spain,Tierra de León,Prieto Picudo,85.0,"Tierra de León, Spain","La Tierra, Santo Domingo de Silos, Covarrubias, Castilla y León, España","(41.9533522, -3.4780483, 0.0)",41.9533522,-3.4780483,0.0
909,Spain,Tierra del Viños de Zamora,Tempranillo,91.0,"Tierra del Viños de Zamora, Spain",,,,,
910,Spain,Toledo,Verdejo-Sauvignon Blanc,84.0,"Toledo, Spain","Toledo, Castilla-La Mancha, España","(39.8560679, -4.0239568, 0.0)",39.8560679,-4.0239568,0.0
911,Spain,Toro,Tinta del Toro,90.0,"Toro, Spain","Toro, Zamora, Castilla y León, 49800, España","(41.5216963, -5.3939824, 0.0)",41.5216963,-5.3939824,0.0
912,Spain,Uclés,Tempranillo Blend,89.0,"Uclés, Spain","Uclés, Cuenca, Castilla-La Mancha, España","(39.9804328, -2.8615799, 0.0)",39.9804328,-2.8615799,0.0
913,Spain,Utiel-Requena,White Blend,87.0,"Utiel-Requena, Spain","Utiel, La Plana de Utiel-Requena, València / Valencia, Comunitat Valenciana, España","(39.5680838, -1.2051778, 0.0)",39.5680838,-1.2051778,0.0
914,Spain,Valdeorras,Rosé,90.0,"Valdeorras, Spain","Valdeorras, Ourense, Galicia / Galiza, España","(42.34834155, -6.965998212216206, 0.0)",42.34834155,-6.965998212216206,0.0
915,Spain,Valdepeñas,Verdejo,86.0,"Valdepeñas, Spain","Valdepeñas, La Mancha, Ciudad Real, Castilla-La Mancha, 13300, España","(38.7594573, -3.3847392, 0.0)",38.7594573,-3.3847392,0.0
916,Spain,Valencia,White Blend,91.0,"Valencia, Spain","València, Comarca de València, València / Valencia, Comunitat Valenciana, España","(39.4697065, -0.3763353, 0.0)",39.4697065,-0.3763353,0.0
917,Spain,Vi de la Terra Illes Balears,White Blend,88.0,"Vi de la Terra Illes Balears, Spain",,,,,
918,Spain,Vi de la Terra Mallorca,White Blend,91.0,"Vi de la Terra Mallorca, Spain",,,,,
919,Spain,Vino da Mesa de Toledo,Petit Verdot,88.0,"Vino da Mesa de Toledo, Spain",,,,,
920,Spain,Vino de Calidad de Tierras de León,Prieto Picudo,86.0,"Vino de Calidad de Tierras de León, Spain",,,,,
921,Spain,Vino de Calidad de Valtiendas,Tempranillo,83.0,"Vino de Calidad de Valtiendas, Spain",,,,,
922,Spain,Vino de Mesa,Red Blend,86.0,"Vino de Mesa, Spain",,,,,
923,Spain,Vino de la Tierra Altiplano de Sierra Nevada,Red Blend,87.5,"Vino de la Tierra Altiplano de Sierra Nevada, Spain",,,,,
924,Spain,Vino de la Tierra Contraviesa Alpujarra,Tempranillo,87.0,"Vino de la Tierra Contraviesa Alpujarra, Spain",,,,,
925,Spain,Vino de la Tierra Ribera del Gállego-Cinco Villas,Tempranillo,86.0,"Vino de la Tierra Ribera del Gállego-Cinco Villas, Spain",,,,,
926,Spain,Vino de la Tierra de Castelló,White Blend,87.0,"Vino de la Tierra de Castelló, Spain",,,,,
927,Spain,Vino de la Tierra de Castilla,White Blend,90.0,"Vino de la Tierra de Castilla, Spain",,,,,
928,Spain,Vino de la Tierra de Castilla y León,White Blend,91.0,"Vino de la Tierra de Castilla y León, Spain",,,,,
929,Spain,Vino de la Tierra de Cádiz,Red Blend,90.0,"Vino de la Tierra de Cádiz, Spain",,,,,
930,Spain,Vino de la Tierra de Zamora,Tempranillo,83.0,"Vino de la Tierra de Zamora, Spain",,,,,
931,Spain,Vino de la Tierra del Bajo Aragón,Tempranillo,86.5,"Vino de la Tierra del Bajo Aragón, Spain",,,,,
932,Spain,Vinos de Madrid,Tempranillo-Shiraz,89.0,"Vinos de Madrid, Spain","Vinos Naturales, Calle de Apodaca, Justicia, Centro, Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28001, España","(40.4274298, -3.7000039, 0.0)",40.4274298,-3.7000039,0.0
933,Spain,Yecla,Tempranillo,87.0,"Yecla, Spain","Yecla, Altiplano, Región de Murcia, 30510, España","(38.6136041, -1.1157684, 0.0)",38.6136041,-1.1157684,0.0
934,US,Adelaida District,Zinfandel,94.0,"Adelaida District, US","McLaren Vale District, Adelaide, City of Onkaparinga, South Australia, Australia","(-35.1889746, 138.59737932041182, 0.0)",-35.1889746,138.59737932041182,0.0
935,US,Alexander Valley,Zinfandel,96.0,"Alexander Valley, US","Alexander Valley, California State Route 128, Downtown Geyserville, Jimtown, Geyserville, Sonoma County, California, 95411, United States of America","(38.6712308, -122.8278697, 0.0)",38.6712308,-122.8278697,0.0
936,US,Alta Mesa,Verdelho,90.0,"Alta Mesa, US","Alta Mesa, Eastwood, Polk County, Florida, 33884, United States of America","(28.01342, -81.677799, 0.0)",28.01342,-81.677799,0.0
937,US,Amador County,Zinfandel,95.0,"Amador County, US","Amador, California, 95689, United States of America","(38.449089, -120.5911018, 0.0)",38.449089,-120.5911018,0.0
938,US,Amador-Napa,Zinfandel,85.0,"Amador-Napa, US",,,,,
939,US,Ancient Lakes,White Blend,89.0,"Ancient Lakes, US","Ancient Lakes, Bell Rapids Road, Twin Falls County, Idaho, 83332, United States of America","(42.7630762, -114.9224679, 0.0)",42.7630762,-114.9224679,0.0
940,US,Anderson Valley,Zinfandel,94.0,"Anderson Valley, US","Anderson Valley, Indian Creek Road, Hendy Grove, Mendocino County, California, United States of America","(39.0600021, -123.4305338, 0.0)",39.0600021,-123.4305338,0.0
941,US,Antelope Valley of the California High Desert,Sémillon,89.0,"Antelope Valley of the California High Desert, US",,,,,
942,US,Applegate Valley,Zinfandel,91.0,"Applegate Valley, US","Applegate, Placer County, California, 95703, United States of America","(39.0007303, -120.9924431, 0.0)",39.0007303,-120.9924431,0.0
943,US,Arizona,Riesling,86.0,"Arizona, US","Arizona, United States of America","(34.395342, -111.7632755, 0.0)",34.395342,-111.7632755,0.0
944,US,Arroyo Grande Valley,Zinfandel,93.0,"Arroyo Grande Valley, US","Arroyo Grande Valley, Prickly Pear Way, Varian Ranch, San Luis Obispo County, California, 93420, United States of America","(35.1583532, -120.5308411, 0.0)",35.1583532,-120.5308411,0.0
945,US,Arroyo Seco,Zinfandel,91.0,"Arroyo Seco, US","Hancock Creek, Austin, Travis County, Texas, 78756, United States of America","(30.3250605, -97.7390457, 0.0)",30.3250605,-97.7390457,0.0
946,US,Atlas Peak,Syrah,93.0,"Atlas Peak, US","Atlas Peak, Napa County, California, United States of America","(38.4507431, -122.2627529, 0.0)",38.4507431,-122.2627529,0.0
947,US,Augusta,Vignoles,86.0,"Augusta, US","Augusta, Richmond County, Georgia, United States of America","(33.4709714, -81.9748429, 0.0)",33.4709714,-81.9748429,0.0
948,US,Ballard Canyon,Zinfandel,93.0,"Ballard Canyon, US","Ballard, Lower Peters Canyon, Irvine, Orange County, California, 92602, United States of America","(33.7293637, -117.7793546, 0.0)",33.7293637,-117.7793546,0.0
949,US,Ben Lomond Mountain,Zinfandel,92.5,"Ben Lomond Mountain, US","Ben Lomond Mountain, Santa Cruz County, California, 95006, United States of America","(37.1309414, -122.1682351, 0.0)",37.1309414,-122.1682351,0.0
950,US,Bennett Valley,Zinfandel,92.0,"Bennett Valley, US","Bennett Valley, Maher Drive, Melita, Santa Rosa, Sonoma County, California, 95405, United States of America","(38.4254354, -122.6649553, 0.0)",38.4254354,-122.6649553,0.0
951,US,Big Valley District-Lake County,Sauvignon Blanc,88.5,"Big Valley District-Lake County, US",,,,,
952,US,Calaveras County,Zinfandel,93.0,"Calaveras County, US","Calaveras County, California, United States of America","(38.2558181, -120.4981492, 0.0)",38.2558181,-120.4981492,0.0
953,US,California,Zinfandel,94.0,"California, US","California, United States of America","(36.7014631, -118.7559974, 0.0)",36.7014631,-118.7559974,0.0
954,US,California Other,Red Blend,93.0,"California Other, US","No Other Way, Prosser Lake Heights, Tahoe Donner, Truckee, Nevada County, California, 96161, United States of America","(39.3565832, -120.1821578, 0.0)",39.3565832,-120.1821578,0.0
955,US,California-Oregon,Rosé,84.0,"California-Oregon, US","California Oregon, Sacramento Avenue, Shasta Retreat, Dunsmuir, Siskiyou County, California, 96025, United States of America","(41.209752, -122.2716101, 0.0)",41.209752,-122.2716101,0.0
956,US,Calistoga,Zinfandel,93.0,"Calistoga, US","Calistoga, Napa County, California, 94515, United States of America","(38.5787966, -122.5797054, 0.0)",38.5787966,-122.5797054,0.0
957,US,Capay Valley,Viognier,90.0,"Capay Valley, US","Capay, Glenn County, California, 96000, United States of America","(39.7965477, -122.084428, 0.0)",39.7965477,-122.084428,0.0
958,US,Carmel Valley,Zinfandel,93.0,"Carmel Valley, US","Carmel Valley, Monterey County, California, United States of America","(36.48290245, -121.71417288463448, 0.0)",36.48290245,-121.71417288463448,0.0
959,US,Carneros,Zinfandel,93.0,"Carneros, US","Carneros, Gilbert, Maricopa County, Arizona, United States of America","(33.223027, -111.70568456233669, 0.0)",33.223027,-111.70568456233669,0.0
960,US,Carneros-Napa Valley,White Blend,90.0,"Carneros-Napa Valley, US",,,,,
961,US,Cayuga Lake,Sparkling Blend,88.0,"Cayuga Lake, US","Cayuga Lake, New York, United States of America","(42.697675950000004, -76.7126902611025, 0.0)",42.697675950000004,-76.7126902611025,0.0
962,US,Central Coast,Zinfandel,93.0,"Central Coast, US","Central Coast Council, Australia","(-33.3117096, 151.312067495083, 0.0)",-33.3117096,151.312067495083,0.0
963,US,Central Valley,Zinfandel,89.0,"Central Valley, US","Central Valley, West Rindge Road, Blackslough Landing, San Joaquin County, California, 95201, United States of America","(38.0, -121.4, 0.0)",38.0,-121.4,0.0
964,US,Chalk Hill,Zinfandel,95.0,"Chalk Hill, US","Chalk Hill, Washington County, Florida, United States of America","(30.6760252, -85.6799306, 0.0)",30.6760252,-85.6799306,0.0
965,US,Chalone,Syrah,92.0,"Chalone, US","Chalone Creek, San Benito County, California, United States of America","(36.5128565, -121.2990651, 0.0)",36.5128565,-121.2990651,0.0
966,US,Chehalem Mountains,White Blend,94.0,"Chehalem Mountains, US","Chehalem Mountains, Yamhill County, Oregon, United States of America","(45.3676909, -123.00640669254446, 0.0)",45.3676909,-123.00640669254446,0.0
967,US,Chelan County,Sauvignon Blanc,86.5,"Chelan County, US","Chelan County, Washington, United States of America","(47.8012197, -120.6276904, 0.0)",47.8012197,-120.6276904,0.0
968,US,Chiles Valley,Zinfandel,90.0,"Chiles Valley, US","Chiles, Miami County, Kansas, United States of America","(38.679733, -94.7616256, 0.0)",38.679733,-94.7616256,0.0
969,US,Cienega Valley,Zinfandel,91.0,"Cienega Valley, US","Cienega Valley, Indian Canyon Road, San Benito County, California, 95023-9172, United States of America","(36.7186762, -121.3543641, 0.0)",36.7186762,-121.3543641,0.0
970,US,Clarksburg,White Blend,92.0,"Clarksburg, US","Clarksburg, Harrison County, West Virginia, United States of America","(39.2806451, -80.3445341, 0.0)",39.2806451,-80.3445341,0.0
971,US,Clear Lake,Zinfandel,93.0,"Clear Lake, US","Clear Lake, Cerro Gordo County, Iowa, 50428, United States of America","(43.1380915, -93.3792003, 0.0)",43.1380915,-93.3792003,0.0
972,US,Clements Hills,Zinfandel,91.0,"Clements Hills, US","Clements Road, Cottondale, Tuscaloosa, Tuscaloosa County, Alabama, 35453, United States of America","(33.177798, -87.439315, 0.0)",33.177798,-87.439315,0.0
973,US,Cochise County,White Blend,87.0,"Cochise County, US","Cochise County, Arizona, United States of America","(31.8514532, -109.8181858, 0.0)",31.8514532,-109.8181858,0.0
974,US,Cole Ranch,Riesling,89.0,"Cole Ranch, US","Cole Ranch, Ector County, Texas, United States of America","(32.020114, -102.713209, 0.0)",32.020114,-102.713209,0.0
975,US,Colorado,Syrah,88.0,"Colorado, US","Colorado, United States of America","(38.7251776, -105.6077167, 0.0)",38.7251776,-105.6077167,0.0
976,US,Columbia Gorge (OR),Zinfandel,92.0,"Columbia Gorge (OR), US",,,,,
977,US,Columbia Gorge (WA),White Blend,90.0,"Columbia Gorge (WA), US","Columbia River Gorge National Scenic Area, Avery, Klickitat County, Washington, United States of America","(45.657502, -121.07445123889116, 0.0)",45.657502,-121.07445123889116,0.0
978,US,Columbia Valley,Merlot,92.0,"Columbia Valley, US","Columbia, Richland County, South Carolina, United States of America","(34.0007493, -81.0343313, 0.0)",34.0007493,-81.0343313,0.0
979,US,Columbia Valley (OR),Zinfandel,93.0,"Columbia Valley (OR), US","OR, Camino interveredal, Rio Ciego, San Francisco, Acandí, Chocó, Colombia","(8.354710399999998, -77.10551564979377, 0.0)",8.354710399999998,-77.10551564979377,0.0
980,US,Columbia Valley (WA),Zweigelt,93.0,"Columbia Valley (WA), US","Columbia County, Pennsylvania, United States of America","(41.0389186, -76.4191791, 0.0)",41.0389186,-76.4191791,0.0
981,US,Columbia Valley-Walla Walla Valley,Syrah,91.0,"Columbia Valley-Walla Walla Valley, US",,,,,
982,US,Contra Costa County,Zinfandel,90.0,"Contra Costa County, US","Contra Costa County, California, United States of America","(37.9034806, -121.9175345, 0.0)",37.9034806,-121.9175345,0.0
983,US,Coombsville,Zinfandel,91.5,"Coombsville, US","Coombsville Road, Napa Abajo, Napa, Napa County, California, 94558, United States of America","(38.2962127, -122.260358, 0.0)",38.2962127,-122.260358,0.0
984,US,Cucamonga Valley,Zinfandel,91.0,"Cucamonga Valley, US","Cucamonga, Via Lumgomare, Museddu, Cardedu, Nuoro, Sardegna, 08040, Italia","(39.755665199999996, 9.671753291233765, 0.0)",39.755665199999996,9.671753291233765,0.0
985,US,Diamond Mountain District,Zinfandel,94.0,"Diamond Mountain District, US",,,,,
986,US,Dry Creek Valley,Zinfandel,92.0,"Dry Creek Valley, US","Dry Creek Valley, Dry Creek connector, Area F (Cherry Creek), Alberni-Clayoquot Regional District, British Columbia, V9Y 1J6, Canada","(49.2318525, -124.7647323, 0.0)",49.2318525,-124.7647323,0.0
987,US,Dundee Hills,White Blend,92.0,"Dundee Hills, US","Dundee Hills, Northern Heights, Kansas City, Clay County, Missouri, United States of America","(39.17165575, -94.57928922013093, 0.0)",39.17165575,-94.57928922013093,0.0
988,US,Dunnigan Hills,White Blend,89.5,"Dunnigan Hills, US","Dunnigan Street, Spanish Hills, Camarillo, Ventura County, California, 93010, United States of America","(34.229291, -119.041225, 0.0)",34.229291,-119.041225,0.0
989,US,Edna Valley,White Blend,92.0,"Edna Valley, US","Edna, Jackson County, Texas, 77957, United States of America","(28.9772626, -96.6462526, 0.0)",28.9772626,-96.6462526,0.0
990,US,El Dorado,Zinfandel,93.0,"El Dorado, US","El Dorado, Union County, Arkansas, United States of America","(33.20763, -92.6662674, 0.0)",33.20763,-92.6662674,0.0
991,US,El Dorado County,Zinfandel,90.0,"El Dorado County, US","El Dorado, Union County, Arkansas, United States of America","(33.20763, -92.6662674, 0.0)",33.20763,-92.6662674,0.0
992,US,El Pomar District,Red Blend,93.0,"El Pomar District, US","Pomar, Penso, Melgaço, Viana do Castelo, Alto Minho, Norte, Portugal","(42.07707365, -8.333244359572692, 0.0)",42.07707365,-8.333244359572692,0.0
993,US,Elkton Oregon,Riesling,90.0,"Elkton Oregon, US","Elkton, Douglas County, Oregon, United States of America","(43.6370577, -123.5673843, 0.0)",43.6370577,-123.5673843,0.0
994,US,Eola-Amity Hills,Viognier,92.0,"Eola-Amity Hills, US","Amity Hills, Southeast Hillcrest Drive, Eola Village, Yamhill County, Oregon, 97101, United States of America","(45.13326965, -123.17513423887316, 0.0)",45.13326965,-123.17513423887316,0.0
995,US,Fair Play,Zinfandel,92.0,"Fair Play, US","Fair Play, Polk County, Missouri, United States of America","(37.6300394, -93.5732585, 0.0)",37.6300394,-93.5732585,0.0
996,US,Fiddletown,Zinfandel,91.0,"Fiddletown, US","Fiddletown, Amador, California, 95629, United States of America","(38.5037966, -120.7554891, 0.0)",38.5037966,-120.7554891,0.0
997,US,Finger Lakes,Zweigelt,89.5,"Finger Lakes, US","Finger Lakes, Shanersville, Montgomery County, Ohio, 45458, United States of America","(39.62149, -84.196509, 0.0)",39.62149,-84.196509,0.0
998,US,Fort Ross-Seaview,Syrah,93.0,"Fort Ross-Seaview, US",,,,,
999,US,Grand River Valley,Riesling,85.5,"Grand River Valley, US","Grand River, Decatur County, Iowa, United States of America","(40.8194405, -93.9624481, 0.0)",40.8194405,-93.9624481,0.0
1000,US,Grand Valley,Viognier,87.5,"Grand Valley, US","Grand Valley, Clallam County, Washington, United States of America","(47.8874852, -123.3488059, 0.0)",47.8874852,-123.3488059,0.0
1001,US,Green Valley,Zinfandel,93.0,"Green Valley, US","Green Valley, Tazewell County, Illinois, United States of America","(40.4074718, -89.6429794, 0.0)",40.4074718,-89.6429794,0.0
1002,US,Guenoc Valley,Sauvignon Blanc,91.0,"Guenoc Valley, US","Guenoc Lane, Hidden Valley Lake, Lake County, California, 95467, United States of America","(38.792, -122.570971, 0.0)",38.792,-122.570971,0.0
1003,US,Happy Canyon of Santa Barbara,White Blend,94.0,"Happy Canyon of Santa Barbara, US",,,,,
1004,US,High Valley,Zinfandel,92.0,"High Valley, US","High Valley, Bellevue, King County, Washington, United States of America","(47.491364250000004, -122.06864085057624, 0.0)",47.491364250000004,-122.06864085057624,0.0
1005,US,Horse Heaven Hills,Zinfandel,96.0,"Horse Heaven Hills, US",,,,,
1006,US,Howell Mountain,Zinfandel,94.0,"Howell Mountain, US","Howell Mountain, Napa County, California, 94508, United States of America","(38.5812999, -122.4510974, 0.0)",38.5812999,-122.4510974,0.0
1007,US,Hudson River Region,Tocai Friulano,90.0,"Hudson River Region, US",,,,,
1008,US,Humboldt County,Syrah,91.5,"Humboldt County, US","Humboldt County, California, United States of America","(40.5997415, -123.8997734, 0.0)",40.5997415,-123.8997734,0.0
1009,US,Idaho,Syrah,90.0,"Idaho, US","Idaho, United States of America","(43.6447642, -114.0154071, 0.0)",43.6447642,-114.0154071,0.0
1010,US,Iowa,Seyval Blanc,84.0,"Iowa, US","Iowa, United States of America","(41.9216734, -93.3122705, 0.0)",41.9216734,-93.3122705,0.0
1011,US,Isle St. George,Cabernet Sauvignon,84.0,"Isle St. George, US","Isle Saint George, Put-in-Bay Township, Ottawa County, Ohio, 43436, United States of America","(41.7176504, -82.8153332, 0.0)",41.7176504,-82.8153332,0.0
1012,US,Kelsey Bench-Lake County,Sangiovese,92.0,"Kelsey Bench-Lake County, US",,,,,
1013,US,Kentucky,Cabernet Franc,83.0,"Kentucky, US","Kentucky, United States of America","(37.5726028, -85.1551411, 0.0)",37.5726028,-85.1551411,0.0
1014,US,Knights Valley,White Blend,92.0,"Knights Valley, US","Knights, Brandon, Hillsborough County, Florida, 33565, United States of America","(28.0764068, -82.137586, 0.0)",28.0764068,-82.137586,0.0
1015,US,Lake Chelan,White Blend,89.0,"Lake Chelan, US","Lake Chelan, Chelan County, Washington, United States of America","(48.07858615, -120.4757138372714, 0.0)",48.07858615,-120.4757138372714,0.0
1016,US,Lake County,Zinfandel,92.0,"Lake County, US","Lake County, California, United States of America","(39.0505411, -122.7776556, 0.0)",39.0505411,-122.7776556,0.0
1017,US,Lake County-Mendocino County,Sauvignon Blanc,88.0,"Lake County-Mendocino County, US",,,,,
1018,US,Lake County-Sonoma County,Sauvignon Blanc,86.5,"Lake County-Sonoma County, US",,,,,
1019,US,Lake Erie,Vidal Blanc,88.0,"Lake Erie, US","Lake Erie, Lake County, Ohio, United States of America","(42.1432445, -81.2396642041535, 0.0)",42.1432445,-81.2396642041535,0.0
1020,US,Lake Michigan Shore,Viognier,88.0,"Lake Michigan Shore, US","Shore, Austin Corners, Springfield Township, Oakland County, Michigan, 48350, United States of America","(42.764927, -83.497657, 0.0)",42.764927,-83.497657,0.0
1021,US,Lake-Sonoma-Napa,Cabernet Sauvignon,87.0,"Lake-Sonoma-Napa, US",,,,,
1022,US,Leelanau Peninsula,Rosé,89.0,"Leelanau Peninsula, US",,,,,
1023,US,Lime Kiln Valley,Zinfandel,87.0,"Lime Kiln Valley, US","Lime Kiln Valley, Lime Kiln Road, Highland, Howard County, Maryland, 20777, United States of America","(39.1542741, -76.9558093, 0.0)",39.1542741,-76.9558093,0.0
1024,US,Livermore Valley,Zinfandel,90.0,"Livermore Valley, US","Livermore, Alameda County, California, 94550, United States of America","(37.6820583, -121.7680531, 0.0)",37.6820583,-121.7680531,0.0
1025,US,Lodi,Zinfandel,94.0,"Lodi, US","Lodi, San Joaquin County, California, United States of America","(38.1301968, -121.2724473, 0.0)",38.1301968,-121.2724473,0.0
1026,US,Long Island,White Blend,90.0,"Long Island, US","Long Island, Suffolk County, New York, United States of America","(40.85172235, -73.09921882199973, 0.0)",40.85172235,-73.09921882199973,0.0
1027,US,Los Carneros,Syrah,89.0,"Los Carneros, US","Los Carneros, El Milano, Vitigudino, Castilla y León, España","(41.0783549, -6.6074444, 0.0)",41.0783549,-6.6074444,0.0
1028,US,Madera,Viognier-Valdiguié,88.0,"Madera, US","Madera, Madera County, California, United States of America","(36.9622745, -120.0594685, 0.0)",36.9622745,-120.0594685,0.0
1029,US,Malibu Coast,Pinot Noir,92.0,"Malibu Coast, US","Malibu, Hill Parade, Main Beach, Gold Coast, Queensland, 4215, Australia","(-27.98161235, 153.42491378034572, 0.0)",-27.98161235,153.42491378034572,0.0
1030,US,Malibu-Newton Canyon,Red Blend,90.0,"Malibu-Newton Canyon, US",,,,,
1031,US,Marin County,Viognier,91.0,"Marin County, US","Marin County, California, United States of America","(38.0409144, -122.6199638, 0.0)",38.0409144,-122.6199638,0.0
1032,US,McDowell Valley,Syrah,94.0,"McDowell Valley, US","McDowell County, North Carolina, United States of America","(35.6608869, -82.0482171, 0.0)",35.6608869,-82.0482171,0.0
1033,US,McMinnville,Rosé,90.5,"McMinnville, US","McMinnville, Yamhill County, Oregon, 97128, United States of America","(45.2100367, -123.194463, 0.0)",45.2100367,-123.194463,0.0
1034,US,Mendocino,Zinfandel,92.0,"Mendocino, US","Mendocino County, California, United States of America","(39.3176491, -123.4126399, 0.0)",39.3176491,-123.4126399,0.0
1035,US,Mendocino County,Zinfandel,91.0,"Mendocino County, US","Mendocino County, California, United States of America","(39.3176491, -123.4126399, 0.0)",39.3176491,-123.4126399,0.0
1036,US,Mendocino Ridge,Zinfandel,92.0,"Mendocino Ridge, US","Mendocino County, California, United States of America","(39.3176491, -123.4126399, 0.0)",39.3176491,-123.4126399,0.0
1037,US,Mendocino-Amador,Zinfandel,90.0,"Mendocino-Amador, US","Mendocino Court, Bridlewood Canyon, Cameron Park, Amador, California, 95762-8008, United States of America","(38.6802412, -121.0128965, 0.0)",38.6802412,-121.0128965,0.0
1038,US,Mendocino-Lake,Viognier,89.0,"Mendocino-Lake, US","Mendocino County, California, United States of America","(39.3176491, -123.4126399, 0.0)",39.3176491,-123.4126399,0.0
1039,US,Mendocino-Lake County-Napa,Cabernet Sauvignon,84.5,"Mendocino-Lake County-Napa, US",,,,,
1040,US,Michigan,Traminette,87.0,"Michigan, US","Michigan, United States of America","(43.6211955, -84.6824346, 0.0)",43.6211955,-84.6824346,0.0
1041,US,Middleburg,Viognier,88.0,"Middleburg, US","Middleburg, Loudoun County, Virginia, 20118, United States of America","(38.9690189, -77.7355056, 0.0)",38.9690189,-77.7355056,0.0
1042,US,Missouri,White Blend,84.5,"Missouri, US","Missouri, United States of America","(38.7604815, -92.5617875, 0.0)",38.7604815,-92.5617875,0.0
1043,US,Mokelumne River,Zinfandel,92.0,"Mokelumne River, US","Mokelumne River, San Joaquin County, California, 95227, United States of America","(38.2257364, -121.0227319, 0.0)",38.2257364,-121.0227319,0.0
1044,US,Monterey,Zinfandel,92.0,"Monterey, US","Monterey County, California, United States of America","(36.2231079, -121.3877428, 0.0)",36.2231079,-121.3877428,0.0
1045,US,Monterey County,Zinfandel,94.0,"Monterey County, US","Monterey County, California, United States of America","(36.2231079, -121.3877428, 0.0)",36.2231079,-121.3877428,0.0
1046,US,Monterey County-Napa County,Syrah,83.0,"Monterey County-Napa County, US",,,,,
1047,US,Monterey County-Napa County-Sonoma County,Pinot Noir,86.0,"Monterey County-Napa County-Sonoma County, US",,,,,
1048,US,Monterey-San Luis Obispo-Santa Barbara,Chardonnay,82.0,"Monterey-San Luis Obispo-Santa Barbara, US",,,,,
1049,US,Monterey-Santa Barbara,Pinot Noir,90.0,"Monterey-Santa Barbara, US","Monterey Pines Street, Santa Barbara, Santa Barbara County, California, 3701, United States of America","(34.437676, -119.744482, 0.0)",34.437676,-119.744482,0.0
1050,US,Monterey-Santa Barbara-Sonoma,Pinot Noir,86.0,"Monterey-Santa Barbara-Sonoma, US",,,,,
1051,US,Monterey-Santa Cruz,Syrah-Cabernet Sauvignon,93.0,"Monterey-Santa Cruz, US","Monterey, F. Sevilla Street, Palo Town Proper, Camella Homes Leyte, Santa Cruz, Palo, Leyte 1st District, Leyte, Eastern Visayas, 6501, Philippines","(11.1592164, 124.9906706, 0.0)",11.1592164,124.9906706,0.0
1052,US,Monticello,Viognier,89.0,"Monticello, US","Monticello, Monticello Loop, Fontana, Albemarle County, Virginia, 22909, United States of America","(38.01032755, -78.45234390446808, 0.0)",38.01032755,-78.45234390446808,0.0
1053,US,Moon Mountain District Sonoma County,Zinfandel,91.0,"Moon Mountain District Sonoma County, US",,,,,
1054,US,Mount Harlan,Pinot Noir,93.0,"Mount Harlan, US","Mount Harlan, San Benito County, California, United States of America","(36.6974604, -121.405214, 0.0)",36.6974604,-121.405214,0.0
1055,US,Mount Veeder,Zinfandel,95.0,"Mount Veeder, US","Mount Veeder, Napa County, California, United States of America","(38.3793566, -122.4477575, 0.0)",38.3793566,-122.4477575,0.0
1056,US,Mt. Harlan,Viognier,92.0,"Mt. Harlan, US","Mount Harlan, San Benito County, California, United States of America","(36.6974604, -121.405214, 0.0)",36.6974604,-121.405214,0.0
